dw10,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C1,Tile,Timber or metal clad,0.1086,4.2112,0.2s gust at 10m height m/s,36,0,1.38E-05,3.31E-05,7.39E-05,0.00015434,0.000305356,0.000576304,0.001043857,0.001823523,0.003084714,0.005069892,0.008118139,0.012693097,0.019414363,0.029089922,0.042744752,0.061636985,0.087247841,0.121225234,0.16525496,0.220831194,0.288906148,0.369426519,0.460821133,0.559590008,0.66023472,0.755797757,0.839146649,0.904786756,0.950520434,0.978039501,0.991941582,0.997646459,0.99947669,0.999915878,0.999990792,0.99999936,1,,
dw11,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C1,Tile,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw12,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C1,Tile,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw13,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Sheet metal,Brick veneer,0.1129,4.3397,0.2s gust at 10m height m/s,42,0,6.76E-06,1.57E-05,3.40E-05,6.91E-05,0.000133174,0.000245353,0.000434522,0.000743277,0.001232868,0.001989452,0.003131813,0.004820697,0.007269838,0.010758577,0.015645759,0.022384146,0.03153399,0.043773494,0.059902659,0.08083552,0.107573985,0.14115501,0.182562139,0.232593902,0.29168684,0.359701939,0.435701418,0.51776679,0.6029332,0.68732602,0.766564949,0.836431507,0.893680161,0.936751163,0.966093663,0.983908972,0.999972463,,
dw14,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Sheet metal,Reinf'd masonry,0.0967,4.3817,0.2s gust at 10m height m/s,44,0,5.96E-07,1.60E-06,3.93E-06,8.99E-06,1.93E-05,3.95E-05,7.70E-05,0.000144048,0.00026013,0.000454959,0.000773159,0.001280215,0.00207033,0.00327655,0.005083523,0.007743226,0.011593785,0.017081139,0.024782629,0.035430402,0.04993073,0.06937266,0.09501584,0.128243066,0.170459146,0.222916105,0.286449693,0.361129425,0.445860197,0.538029925,0.633363185,0.726180126,0.810211893,0.879929844,0.932021166,0.966356766,0.999958264,,
dw15,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Sheet metal,Cavity brick,N/A,N/A,0.2s gust at 10m height m/s,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw16,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Sheet metal,Timber or metal clad,0.1129,4.3397,0.2s gust at 10m height m/s,48,0,6.76E-06,1.57E-05,3.40E-05,6.91E-05,0.000133174,0.000245353,0.000434522,0.000743277,0.001232868,0.001989452,0.003131813,0.004820697,0.007269838,0.010758577,0.015645759,0.022384146,0.03153399,0.043773494,0.059902659,0.08083552,0.107573985,0.14115501,0.182562139,0.232593902,0.29168684,0.359701939,0.435701418,0.51776679,0.6029332,0.68732602,0.766564949,0.836431507,0.893680161,0.936751163,0.966093663,0.983908972,0.999972463,,
dw17,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Sheet metal,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw18,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Sheet metal,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw19,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Tile,Brick veneer,0.1057,4.2734,0.2s gust at 10m height m/s,54,0,5.63E-06,1.39E-05,3.16E-05,6.74E-05,0.00013578,0.000260786,0.000480185,0.00085196,0.001462635,0.002438216,0.003958152,0.006272694,0.009723858,0.014769732,0.022011129,0.032218235,0.046352824,0.065578528,0.091247484,0.124846841,0.167884104,0.221689098,0.287116981,0.364158399,0.451506103,0.546192832,0.643486173,0.737257391,0.820962007,0.889125068,0.938860528,0.970695145,0.988131861,0.996071307,0.998977319,0.999799856,1,,
dw20,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Tile,Reinf'd masonry,0.0929,4.3101,0.2s gust at 10m height m/s,56,0,7.17E-07,2.00E-06,5.10E-06,1.21E-05,2.68E-05,5.64E-05,0.000112899,0.000216811,0.000401096,0.000717689,0.001246265,0.002106252,0.003472862,0.005597964,0.008836551,0.013679127,0.020789459,0.031045426,0.045577579,0.065795085,0.093381275,0.130231336,0.178294441,0.239277108,0.314174659,0.402640533,0.502297278,0.608239152,0.713122392,0.808246085,0.885700948,0.940946762,0.974451993,0.991122923,0.997643888,0.999550178,1,,
dw21,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Tile,Cavity brick,N/A,N/A,0.2s gust at 10m height m/s,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw22,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Tile,Timber or metal clad,0.1057,4.2734,0.2s gust at 10m height m/s,60,0,5.63E-06,1.39E-05,3.16E-05,6.74E-05,0.00013578,0.000260786,0.000480185,0.00085196,0.001462635,0.002438216,0.003958152,0.006272694,0.009723858,0.014769732,0.022011129,0.032218235,0.046352824,0.065578528,0.091247484,0.124846841,0.167884104,0.221689098,0.287116981,0.364158399,0.451506103,0.546192832,0.643486173,0.737257391,0.820962007,0.889125068,0.938860528,0.970695145,0.988131861,0.996071307,0.998977319,0.999799856,1,,
dw23,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Tile,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw24,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C2,Tile,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw25,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Sheet metal,Brick veneer,0.1088,4.4671,0.2s gust at 10m height m/s,66,0,1.34E-06,3.22E-06,7.15E-06,1.49E-05,2.95E-05,5.56E-05,0.00010066,0.000175725,0.000297143,0.000488363,0.000782393,0.001224851,0.001877734,0.002824005,0.004173072,0.006067237,0.008689095,0.012269797,0.017097942,0.023528626,0.031991842,0.04299898,0.057145565,0.075107619,0.097628179,0.125489719,0.15946765,0.200260313,0.248392393,0.304092441,0.367151829,0.436782496,0.511503233,0.589096263,0.666681513,0.740947224,0.971486885,,
dw26,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Sheet metal,Reinf'd masonry,0.1182,4.5435,0.2s gust at 10m height m/s,68,0,2.06E-06,4.61E-06,9.62E-06,1.89E-05,3.54E-05,6.35E-05,0.000109652,0.000183127,0.000296989,0.000469201,0.000724047,0.001093838,0.001620928,0.002360093,0.003381277,0.004772733,0.006644539,0.009132461,0.012402084,0.016653057,0.022123246,0.029092426,0.037885048,0.048871392,0.062466213,0.079123776,0.09932789,0.123575434,0.152351789,0.18609678,0.225160344,0.269748246,0.319860012,0.375223846,0.435236562,0.498920034,0.814548949,,
dw27,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Sheet metal,Cavity brick,N/A,N/A,0.2s gust at 10m height m/s,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw28,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Sheet metal,Timber or metal clad,0.1083,4.5005,0.2s gust at 10m height m/s,72,0,9.24E-07,2.23E-06,4.98E-06,1.04E-05,2.07E-05,3.91E-05,7.09E-05,0.000124042,0.000210263,0.000346377,0.000556154,0.000872529,0.001340381,0.002019932,0.002990846,0.004357095,0.006252631,0.008847863,0.012356849,0.017044999,0.023236904,0.031323623,0.041768427,0.055109497,0.071957481,0.092985181,0.118905925,0.150436745,0.188242479,0.232857854,0.28458712,0.34338543,0.408733368,0.479525514,0.554004051,0.629775625,0.92782669,,
dw29,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Sheet metal,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw30,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Sheet metal,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw31,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Tile,Brick veneer,0.1131,4.4332,0.2s gust at 10m height m/s,78,0,3.02E-06,7.02E-06,1.51E-05,3.07E-05,5.92E-05,0.000108936,0.000192742,0.000329413,0.000545981,0.000880478,0.001385386,0.002131859,0.003214814,0.004758942,0.006925688,0.009921124,0.014004561,0.019497525,0.026792478,0.036360237,0.048754549,0.064611603,0.084641483,0.109607747,0.14029067,0.177429553,0.221640311,0.273307172,0.332452332,0.39859552,0.470626332,0.546724151,0.624369311,0.700488259,0.771756918,0.835045577,0.989689351,,
dw32,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Tile,Reinf'd masonry,0.1074,4.4699,0.2s gust at 10m height m/s,80,0,1.09E-06,2.66E-06,5.97E-06,1.26E-05,2.51E-05,4.77E-05,8.70E-05,0.000152956,0.000260421,0.000430795,0.00069443,0.001093541,0.001685853,0.002549071,0.003786267,0.005532265,0.00796104,0.011294087,0.015809554,0.021851726,0.029840142,0.040277144,0.053752096,0.070939692,0.092588907,0.119498227,0.152472072,0.192253322,0.239428073,0.294302174,0.356755608,0.426090886,0.50090483,0.579026663,0.657573335,0.733166785,0.970508567,,
dw33,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Tile,Cavity brick,N/A,N/A,0.2s gust at 10m height m/s,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw34,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Tile,Timber or metal clad,0.1058,4.4377,0.2s gust at 10m height m/s,84,0,1.20E-06,2.97E-06,6.75E-06,1.44E-05,2.90E-05,5.56E-05,0.000102376,0.000181567,0.000311628,0.000519433,0.000843357,0.001337152,0.002074812,0.003156543,0.004715995,0.006928818,0.010022549,0.014287671,0.020089422,0.027879586,0.03820686,0.051723662,0.069186163,0.091443056,0.119407247,0.154003541,0.196085165,0.246313612,0.305001164,0.37192502,0.446137089,0.525813056,0.608203435,0.689757644,0.766475054,0.834481243,0.992319161,,
dw35,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Tile,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw36,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C3,Tile,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw37,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Sheet metal,Brick veneer,0.1015,4.5192,0.2s gust at 10m height m/s,90,0,1.30E-07,3.32E-07,7.81E-07,1.72E-06,3.57E-06,7.04E-06,1.33E-05,2.42E-05,4.24E-05,7.23E-05,0.000119806,0.000193743,0.000306372,0.000474691,0.000721872,0.001079071,0.001587654,0.002301878,0.003292118,0.004648655,0.006486092,0.00894839,0.012214467,0.016504271,0.022085052,0.029277448,0.038460731,0.050076278,0.064627896,0.082677215,0.104831821,0.131723349,0.163972497,0.202138089,0.246648275,0.297714126,0.631355957,,
dw38,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Sheet metal,Reinf'd masonry,0.0962,4.563,0.2s gust at 10m height m/s,100,0,3.40E-08,9.16E-08,2.26E-07,5.20E-07,1.12E-06,2.30E-06,4.50E-06,8.46E-06,1.53E-05,2.69E-05,4.58E-05,7.61E-05,0.000123389,0.000195856,0.000304824,0.000465913,0.000700351,0.001036624,0.001512514,0.002177581,0.003096155,0.004350898,0.006046978,0.008316892,0.011325916,0.015278109,0.020422687,0.027060444,0.03554968,0.046310811,0.05982846,0.076649354,0.09737383,0.122638208,0.153084848,0.189316658,0.466076804,,
dw39,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Sheet metal,Cavity brick,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw40,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Sheet metal,Timber or metal clad,0.0941,4.5276,0.2s gust at 10m height m/s,,0,3.40E-08,9.36E-08,2.36E-07,5.53E-07,1.21E-06,2.53E-06,5.02E-06,9.56E-06,1.76E-05,3.12E-05,5.38E-05,9.03E-05,0.000148068,0.000237464,0.000373242,0.000575904,0.000873572,0.001304326,0.001919102,0.002785252,0.003990855,0.005649855,0.0079081,0.010950275,0.015007662,0.020366505,0.027376557,0.036459065,0.048113022,0.062917925,0.081530531,0.104672278,0.133103166,0.167577265,0.208775065,0.257209175,0.597878641,,
dw41,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Sheet metal,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw42,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Sheet metal,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw43,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Tile,Brick veneer,0.0885,4.4156,0.2s gust at 10m height m/s,,0,4.16E-08,1.22E-07,3.26E-07,8.06E-07,1.86E-06,4.06E-06,8.42E-06,1.67E-05,3.19E-05,5.87E-05,0.000104842,0.000181947,0.000307754,0.000508508,0.000822397,0.001304074,0.002030539,0.003108702,0.004684918,0.006956795,0.010187488,0.014722479,0.021008504,0.029613615,0.041246325,0.056770175,0.077207751,0.103725178,0.137584613,0.180049134,0.232223524,0.294818986,0.367844594,0.450258225,0.539656479,0.632137927,0.962706173,,
dw44,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Tile,Reinf'd masonry,0.0965,4.4487,0.2s gust at 10m height m/s,,0,1.20E-07,3.22E-07,7.94E-07,1.82E-06,3.92E-06,8.02E-06,1.56E-05,2.93E-05,5.30E-05,9.29E-05,0.000157986,0.000261923,0.000424132,0.000672203,0.001044617,0.001594246,0.002392726,0.003535844,0.005150062,0.007400283,0.010498882,0.014715903,0.020390142,0.027940463,0.037876267,0.050805281,0.06743595,0.088570505,0.115083476,0.147879142,0.187820775,0.235625244,0.291719993,0.356066987,0.427971288,0.505910405,0.877640881,,
dw45,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Tile,Cavity brick,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw46,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Tile,Timber or metal clad,0.0885,4.4156,0.2s gust at 10m height m/s,,0,4.16E-08,1.22E-07,3.26E-07,8.06E-07,1.86E-06,4.06E-06,8.42E-06,1.67E-05,3.19E-05,5.87E-05,0.000104842,0.000181947,0.000307754,0.000508508,0.000822397,0.001304074,0.002030539,0.003108702,0.004684918,0.006956795,0.010187488,0.014722479,0.021008504,0.029613615,0.041246325,0.056770175,0.077207751,0.103725178,0.137584613,0.180049134,0.232223524,0.294818986,0.367844594,0.450258225,0.539656479,0.632137927,0.962706173,,
dw47,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Tile,Fibre cement,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw48,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1980 to present,C4,Tile,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw49,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Sheet metal,Brick veneer,0.1468,4.0672,0.2s gust at 10m height m/s,,0,0.000273668,0.000523764,0.000947238,0.001633462,0.002704692,0.004323887,0.006703268,0.01011331,0.014891649,0.021451094,0.030285538,0.04197202,0.057166673,0.076591587,0.101009171,0.131180345,0.167803298,0.21143107,0.262369178,0.320559485,0.385463386,0.455965487,0.530326377,0.606216508,0.680858309,0.751286524,0.814706531,0.868892194,0.912531741,0.945420489,0.96842808,0.983235029,0.991915607,0.99650143,0.998658782,0.999550925,0.999999863,,
dw50,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Sheet metal,Reinf'd masonry,0.1331,4.0881,0.2s gust at 10m height m/s,,0,0.000100028,0.000202744,0.0003864,0.000699299,0.001210986,0.002018752,0.003255313,0.005097645,0.00777685,0.011588741,0.016904587,0.024181026,0.033967677,0.046910232,0.063746018,0.085288072,0.112392997,0.145907463,0.186588822,0.234997464,0.291363258,0.355436173,0.426342008,0.502476582,0.581482014,0.660350559,0.735687285,0.804127049,0.862846188,0.910050951,0.945292299,0.969481898,0.984577407,0.993035784,0.997232648,0.999048565,0.999999748,,
dw51,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Sheet metal,Cavity brick,0.1537,4.038,0.2s gust at 10m height m/s,,0,0.000273668,0.000523764,0.000947238,0.001633462,0.002704692,0.004323887,0.006703268,0.01011331,0.014891649,0.021451094,0.030285538,0.04197202,0.057166673,0.076591587,0.101009171,0.131180345,0.167803298,0.21143107,0.262369178,0.320559485,0.385463386,0.455965487,0.530326377,0.606216508,0.680858309,0.751286524,0.814706531,0.868892194,0.912531741,0.945420489,0.96842808,0.983235029,0.991915607,0.99650143,0.998658782,0.999550925,0.999999863,,
dw52,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Sheet metal,Timber or metal clad,0.1452,4.0307,0.2s gust at 10m height m/s,,0,0.00019468,0.000372605,0.000673904,0.001162227,0.001924718,0.003077693,0.004772955,0.007204587,0.010615996,0.015306785,0.021638843,0.03004074,0.041009195,0.05510595,0.072948005,0.095188779,0.122487615,0.155465228,0.194643562,0.240370238,0.292730765,0.351455887,0.415836727,0.484665824,0.556226076,0.628349715,0.6985628,0.764315751,0.823277467,0.873644574,0.914397372,0.945431755,0.967519851,0.982099637,0.990949665,0.995844262,0.999986853,,
dw53,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Sheet metal,Fibre cement,0.1457,3.9844,0.2s gust at 10m height m/s,,0,0.001190956,0.002171966,0.003757838,0.00621922,0.009908354,0.015271445,0.022858914,0.033331253,0.04745736,0.066101171,0.090191602,0.12067027,0.15841201,0.204115332,0.258164649,0.320473853,0.390331703,0.466281864,0.546080902,0.626779936,0.704962922,0.777141599,0.840255827,0.892172398,0.932041168,0.960382677,0.978858194,0.989789085,0.995592179,0.998322419,0.999445417,0.999843317,0.99996283,0.999992736,0.999998854,0.999999857,1,,
dw54,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Sheet metal,Solid masonry,N/A,N/A,0.2s gust at 10m height m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw55,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Tile or slate,Brick veneer,0.1543,4.0704,0.2s gust at 10m height m/s,,0,7.17E-05,0.000186018,0.000444001,0.000988295,0.002072516,0.004127458,0.007855185,0.01435559,0.025283891,0.043021933,0.070813637,0.112756417,0.173454152,0.257052465,0.365398471,0.49541489,0.636695825,0.771620186,0.880502331,0.951076837,0.985524009,0.997201714,0.999688922,0.999983049,0.999999629,0.999999997,1,1,1,1,1,1,1,1,1,1,1,,
dw56,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Tile or slate,Reinf'd masonry,0.1367,4.0705,0.2s gust at 10m height m/s,,0,1.56E-05,4.57E-05,0.000121831,0.000300419,0.000692761,0.001507638,0.003119048,0.006169706,0.011721455,0.021460004,0.03794602,0.064864418,0.107137835,0.170619817,0.260891867,0.380626925,0.525513784,0.680506855,0.820844555,0.922248505,0.976332015,0.995566279,0.999569772,0.999982731,0.999999786,0.999999999,1,1,1,1,1,1,1,1,1,1,1,,
dw57,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Tile or slate,Cavity brick,0.154,4.0151,0.2s gust at 10m height m/s,,0,7.17E-05,0.000186018,0.000444001,0.000988295,0.002072516,0.004127458,0.007855185,0.01435559,0.025283891,0.043021933,0.070813637,0.112756417,0.173454152,0.257052465,0.365398471,0.49541489,0.636695825,0.771620186,0.880502331,0.951076837,0.985524009,0.997201714,0.999688922,0.999983049,0.999999629,0.999999997,1,1,1,1,1,1,1,1,1,1,1,,
dw58,domestic_wind_2012,,structural_loss_ratio,0,"Qld, WA, NT Regions C&D",1960 to 1979,,Tile or slate,Timber or metal clad,0.1516,4.0336,0.2s gust at 10m height m/s,,0,6.68E-05,0.000175965,0.000426211,0.000961583,0.002041841,0.004113883,0.007914665,0.014611351,0.025977557,0.044586377,0.073961827,0.118558995,0.18333745,0.272591848,0.387750282,0.524337269,0.669511309,0.80311185,0.90484818,0.965296342,0.991298679,0.99866893,0.99989324,0.999996291,0.999999956,1,1,1,1,1,1,1,1,1,1,1,1,,
